,doctopic__topic__title,tscore,x1,x2,y1,y2,proportion
24,"{gas, natural, hydrate}",5.862223054501,10.0,20.0,10.0,20.0,0.00904347134501088
25,"{reaction, reactor, catalyst}",5.80810445876862,10.0,20.0,10.0,20.0,0.008959984250577951
26,"{climate, future, global}",5.59800924434989,10.0,20.0,10.0,20.0,0.008635876820059611
27,"{scale, spatial, variability}",5.37823526629442,10.0,20.0,10.0,20.0,0.00829683825833213
28,"{process, solvent, membrane}",5.37694596528364,10.0,20.0,10.0,20.0,0.008294849293286331
29,"{area, region, distribution}",5.34532719959788,10.0,20.0,10.0,20.0,0.00824607199518877
30,"{china, chinese, province}",5.2868053124476,10.0,20.0,10.0,20.0,0.008155792078409904
31,"{co2, mol, concentration}",4.82436208103394,10.0,20.0,10.0,20.0,0.007442395117376039
32,"{trend, station, significant}",4.64276031158014,10.0,20.0,10.0,20.0,0.007162243648728364
33,"{heat, stress, thermal}",4.44312714890396,10.0,20.0,10.0,20.0,0.006854275703907539
34,"{building, construction, design}",4.22991422943202,10.0,20.0,10.0,20.0,0.006525358685618693
35,"{aerosol, forcing, radiative}",4.08717247864991,10.0,20.0,10.0,20.0,0.006305155373507673
36,"{rate, high, accumulation}",4.02710337142961,10.0,20.0,10.0,20.0,0.006212488607876831
37,"{carbon, sink, stock}",4.02615434026382,10.0,20.0,10.0,20.0,0.006211024566663531
38,"{health, disease, human}",3.9811808339337,10.0,20.0,10.0,20.0,0.00614164532059939
39,"{temperature, warm, mean}",3.97517825950415,10.0,20.0,10.0,20.0,0.006132385333501449
40,"{management, conservation, resource}",3.81779549362581,10.0,20.0,10.0,20.0,0.005889595777357466
41,"{degree, day, latitude}",3.43695504462487,10.0,20.0,10.0,20.0,0.005302084920888657
42,"{growth, economic, response}",3.24961463164349,10.0,20.0,10.0,20.0,0.005013080623234237
43,"{sea, level, rise}",3.14253013388308,10.0,20.0,10.0,20.0,0.004847884659520846
44,"{winter, summer, season}",2.93404565329528,10.0,20.0,10.0,20.0,0.0045262620585814935
45,"{storage, reservoir, injection}",2.78354180712903,10.0,20.0,10.0,20.0,0.004294084400470485
46,"{adsorption, capacity, material}",2.59506078888605,10.0,20.0,10.0,20.0,0.004003320526132723
47,"{coal, combustion, gasification}",2.57951274002029,10.0,20.0,10.0,20.0,0.003979335028978982
48,"{yield, wheat, grain}",2.57376899958432,10.0,20.0,10.0,20.0,0.0039704743371283035
49,"{wind, speed, turbine}",2.50044423530951,10.0,20.0,10.0,20.0,0.0038573584767398477
50,"{waste, biochar, landfill}",2.4750244195146,10.0,20.0,10.0,20.0,0.0038181441081292533
51,"{risk, vulnerability, disaster}",2.39720763121412,10.0,20.0,10.0,20.0,0.0036980985403278297
52,"{water, resource, irrigation}",2.35836994564687,10.0,20.0,10.0,20.0,0.0036381848363850403
53,"{population, genetic, diversity}",2.298630089031,10.0,20.0,10.0,20.0,0.0035460259955429354
54,"{arctic, tundra, warm}",2.26975725648875,10.0,20.0,10.0,20.0,0.0035014847641162915
55,"{site, elevation, high}",2.24241398784967,10.0,20.0,10.0,20.0,0.0034593031439156415
56,"{record, glacial, last}",2.22340300374545,10.0,20.0,10.0,20.0,0.00342997548299442
57,"{plant, seed, stress}",2.16645446378973,10.0,20.0,10.0,20.0,0.0033421227205795998
58,"{ocean, pacific, sst}",2.11548821141058,10.0,20.0,10.0,20.0,0.0032634986493580947
59,"{methane, oxidation, source}",2.10619070852905,10.0,20.0,10.0,20.0,0.003249155677398896
60,"{cloud, feedback, radiative}",2.05385303597549,10.0,20.0,10.0,20.0,0.0031684159584215925
61,"{adaptation, vulnerability, strategy}",2.05062748068097,10.0,20.0,10.0,20.0,0.0031634399933983337
62,"{extreme, event, weather}",2.03626754338562,10.0,20.0,10.0,20.0,0.0031412873594505444
63,"{leaf, photosynthetic, photosynthesis}",1.98821914999669,10.0,20.0,10.0,20.0,0.003067164579619952
64,"{community, microbial, diversity}",1.94545393883091,10.0,20.0,10.0,20.0,0.0030011920026392575
65,"{land, cover, surface}",1.91513184302767,10.0,20.0,10.0,20.0,0.0029544150373194663
66,"{flux, measurement, surface}",1.90308961442127,10.0,20.0,10.0,20.0,0.0029358378613369806
67,"{ecosystem, net, productivity}",1.87404616581908,10.0,20.0,10.0,20.0,0.002891033425758137
68,"{biomass, aboveground, bioenergy}",1.84056138445189,10.0,20.0,10.0,20.0,0.0028393774826162886
69,"{delta, thousand, value}",1.71028421754247,10.0,20.0,10.0,20.0,0.0026384029009769985
70,"{ice, sheet, antarctic}",1.63183623781029,10.0,20.0,10.0,20.0,0.002517383613552025
71,"{sediment, erosion, core}",1.57696479834963,10.0,20.0,10.0,20.0,0.0024327351302363014
72,"{wave, coastal, storm}",1.5455437445428,10.0,20.0,10.0,20.0,0.002384262836178173
73,"{n2o, denitrification, nitrous-oxide}",1.3315603054545,10.0,20.0,10.0,20.0,0.0020541571609572146
74,"{ch4, oxidation, emission}",1.29880733749345,10.0,20.0,10.0,20.0,0.002003630163866513
75,"{permafrost, thaw, layer}",1.22163370656895,10.0,20.0,10.0,20.0,0.001884576775183136
76,"{litter, decomposition, quality}",1.22003611942418,10.0,20.0,10.0,20.0,0.0018821122265928545
77,"{specie, distribution, habitat}",1.18027644307022,10.0,20.0,10.0,20.0,0.001820776195798552
78,"{river, flow, discharge}",1.10615491533768,10.0,20.0,10.0,20.0,0.0017064311929104433
79,"{tree, ring, stand}",1.02780990208931,10.0,20.0,10.0,20.0,0.0015855707487156187
80,"{precipitation, annual, moisture}",1.00121275614596,10.0,20.0,10.0,20.0,0.0015445401490674054
81,"{rainfall, monsoon, rain}",0.963842214333968,10.0,20.0,10.0,20.0,0.0014868897627067573
82,"{crop, agricultural, irrigation}",0.940499065925987,10.0,20.0,10.0,20.0,0.0014508790050526573
83,"{groundwater, recharge, aquifer}",0.857128875590491,10.0,20.0,10.0,20.0,0.0013222663746021194
84,"{soc, stock, soil}",0.832835373993336,10.0,20.0,10.0,20.0,0.0012847895362898746
85,"{runoff, catchment, basin}",0.781242419070169,10.0,20.0,10.0,20.0,0.0012051986703138931
86,"{vegetation, ndvi, cover}",0.780500961376798,10.0,20.0,10.0,20.0,0.0012040548463172285
87,"{forest, tropical, stand}",0.770430135196388,10.0,20.0,10.0,20.0,0.001188518892271059
88,"{root, fine, shoot}",0.766902043903055,10.0,20.0,10.0,20.0,0.0011830762142601393
89,"{cal, pollen, holocene}",0.762815233721977,10.0,20.0,10.0,20.0,0.0011767716177919615
90,"{fire, burn, wildfire}",0.706567500315486,10.0,20.0,10.0,20.0,0.0010899999681030514
91,"{rice, paddy, field}",0.705420213570406,10.0,20.0,10.0,20.0,0.0010882300841004843
92,"{soil, moisture, content}",0.702704604718677,10.0,20.0,10.0,20.0,0.0010840407977825554
93,"{snow, cover, depth}",0.679396265792568,10.0,20.0,10.0,20.0,0.0010480837396463546
0,"{research, issue, social}",5.01458911687048,20.0,30.0,-10.0,0.0,0.11032287010060274
1,"{record, glacial, last}",2.80006026200209,20.0,30.0,-10.0,0.0,0.061602392012429154
2,"{specie, distribution, habitat}",2.34081841401145,20.0,30.0,-10.0,0.0,0.05149889647972812
3,"{model, simulation, simulate}",1.60751550875601,20.0,30.0,-10.0,0.0,0.03536595332617641
4,"{data, method, use}",1.18977058723814,20.0,30.0,-10.0,0.0,0.026175405977690074
5,"{area, region, distribution}",1.05861494494795,20.0,30.0,-10.0,0.0,0.02328993190391952
6,"{change, response, shift}",0.987706882903532,20.0,30.0,-10.0,0.0,0.021729927537521128
7,"{environmental, impact, economic}",0.963376984675952,20.0,30.0,-10.0,0.0,0.021194660511815674
8,"{scale, spatial, variability}",0.945975454404128,20.0,30.0,-10.0,0.0,0.020811820219423332
9,"{climate, future, global}",0.893480579573092,20.0,30.0,-10.0,0.0,0.01965691298336526
10,"{population, genetic, diversity}",0.866792357265808,20.0,30.0,-10.0,0.0,0.019069761929868773
11,"{sediment, erosion, core}",0.732107065736574,20.0,30.0,-10.0,0.0,0.016106634228767184
12,"{sea, level, rise}",0.723927277501308,20.0,30.0,-10.0,0.0,0.01592667577277052
13,"{process, solvent, membrane}",0.698031688015814,20.0,30.0,-10.0,0.0,0.01535696294318387
14,"{community, microbial, diversity}",0.693186415274356,20.0,30.0,-10.0,0.0,0.015250365097817138
15,"{year, period, annual}",0.687068667947451,20.0,30.0,-10.0,0.0,0.015115772327018868
16,"{extreme, event, weather}",0.586541666311204,20.0,30.0,-10.0,0.0,0.012904140010862104
17,"{ocean, pacific, sst}",0.58614269701707,20.0,30.0,-10.0,0.0,0.012895362534465726
18,"{increase, concentration, effect}",0.571497045644436,20.0,30.0,-10.0,0.0,0.012573152627279914
19,"{management, conservation, resource}",0.563326336079746,20.0,30.0,-10.0,0.0,0.012393393905493032
20,"{site, elevation, high}",0.553396934741588,20.0,30.0,-10.0,0.0,0.012174943294989174
21,"{temperature, warm, mean}",0.551150100533304,20.0,30.0,-10.0,0.0,0.012125512086824148
22,"{system, performance, design}",0.544589691290218,20.0,30.0,-10.0,0.0,0.011981180585306539
23,"{policy, sector, tax}",0.541118212607104,20.0,30.0,-10.0,0.0,0.011904806732357007
24,"{storage, reservoir, injection}",0.520562773472418,20.0,30.0,-10.0,0.0,0.01145257924398961
25,"{health, disease, human}",0.512667880573288,20.0,30.0,-10.0,0.0,0.011278888593874601
26,"{winter, summer, season}",0.49218518752425,20.0,30.0,-10.0,0.0,0.010828261547092793
27,"{rate, high, accumulation}",0.485434413203433,20.0,30.0,-10.0,0.0,0.010679741941375071
28,"{reaction, reactor, catalyst}",0.448903205732684,20.0,30.0,-10.0,0.0,0.009876041466124807
29,"{degree, day, latitude}",0.441863598692242,20.0,30.0,-10.0,0.0,0.00972116743058934
30,"{cycle, life, lca}",0.436531901609088,20.0,30.0,-10.0,0.0,0.009603868064477435
31,"{ecosystem, net, productivity}",0.414957746776609,20.0,30.0,-10.0,0.0,0.009129228442836956
32,"{china, chinese, province}",0.409080051536526,20.0,30.0,-10.0,0.0,0.008999916909359354
33,"{water, resource, irrigation}",0.403590192421734,20.0,30.0,-10.0,0.0,0.008879137918324136
34,"{permafrost, thaw, layer}",0.397104834043602,20.0,30.0,-10.0,0.0,0.008736457564414494
35,"{adsorption, capacity, material}",0.381094072556787,20.0,30.0,-10.0,0.0,0.008384214714889872
36,"{trend, station, significant}",0.372848135047239,20.0,30.0,-10.0,0.0,0.008202800949669704
37,"{production, food, farm}",0.361128765008988,20.0,30.0,-10.0,0.0,0.007944970346153029
38,"{plant, seed, stress}",0.357698034397092,20.0,30.0,-10.0,0.0,0.007869492966286945
39,"{cal, pollen, holocene}",0.354160676537289,20.0,30.0,-10.0,0.0,0.007791669746363806
40,"{growth, economic, response}",0.35224985912572,20.0,30.0,-10.0,0.0,0.007749631035679956
41,"{delta, thousand, value}",0.351556125901447,20.0,30.0,-10.0,0.0,0.0077343686405759475
42,"{scenario, future, project}",0.348920558689481,20.0,30.0,-10.0,0.0,0.00767638515830241
43,"{adaptation, vulnerability, strategy}",0.340925696517635,20.0,30.0,-10.0,0.0,0.007500495146119868
44,"{risk, vulnerability, disaster}",0.338109594712125,20.0,30.0,-10.0,0.0,0.007438539834041729
45,"{river, flow, discharge}",0.33601091488568,20.0,30.0,-10.0,0.0,0.0073923680786935776
46,"{cost, price, benefit}",0.312503813963015,20.0,30.0,-10.0,0.0,0.00687520290701319
47,"{aerosol, forcing, radiative}",0.309851136736543,20.0,30.0,-10.0,0.0,0.006816842997905115
48,"{runoff, catchment, basin}",0.300894563536194,20.0,30.0,-10.0,0.0,0.00661979497688095
49,"{vegetation, ndvi, cover}",0.298073901963088,20.0,30.0,-10.0,0.0,0.006557739348179362
50,"{emission, ghg, reduction}",0.29624717841329,20.0,30.0,-10.0,0.0,0.006517550734476981
51,"{land, cover, surface}",0.287494935546336,20.0,30.0,-10.0,0.0,0.006324998058595434
52,"{ice, sheet, antarctic}",0.283679273859183,20.0,30.0,-10.0,0.0,0.006241052048493945
53,"{leaf, photosynthetic, photosynthesis}",0.267132053586947,20.0,30.0,-10.0,0.0,0.005877006901409345
54,"{building, construction, design}",0.265172001758525,20.0,30.0,-10.0,0.0,0.005833885014806519
55,"{technology, cc, development}",0.263502952218855,20.0,30.0,-10.0,0.0,0.005797165289368396
56,"{tree, ring, stand}",0.252335639232217,20.0,30.0,-10.0,0.0,0.005551480151207663
57,"{coral, reef, bleaching}",0.238985927563678,20.0,30.0,-10.0,0.0,0.00525778141099904
58,"{arctic, tundra, warm}",0.233609038608253,20.0,30.0,-10.0,0.0,0.005139487806488343
59,"{carbon, sink, stock}",0.228160935801658,20.0,30.0,-10.0,0.0,0.005019627470134043
60,"{forest, tropical, stand}",0.227383120224081,20.0,30.0,-10.0,0.0,0.005002515231239223
61,"{precipitation, annual, moisture}",0.220775968370249,20.0,30.0,-10.0,0.0,0.00485715537448586
62,"{wetland, marsh, habitat}",0.215750921967378,20.0,30.0,-10.0,0.0,0.004746602440111166
63,"{power, electricity, generation}",0.209187692357304,20.0,30.0,-10.0,0.0,0.004602208889445842
64,"{city, mortality, local}",0.206073204485615,20.0,30.0,-10.0,0.0,0.004533688970287902
65,"{yield, wheat, grain}",0.206008754332435,20.0,30.0,-10.0,0.0,0.0045322710423756594
66,"{vehicle, electric, transport}",0.204667973207945,20.0,30.0,-10.0,0.0,0.004502773347074401
67,"{solar, radiation, irradiance}",0.200843691919683,20.0,30.0,-10.0,0.0,0.004418637702466214
68,"{energy, demand, sector}",0.199929349905417,20.0,30.0,-10.0,0.0,0.004398521829975679
69,"{wave, coastal, storm}",0.191909744016367,20.0,30.0,-10.0,0.0,0.004222087446592371
70,"{soil, moisture, content}",0.190862887064345,20.0,30.0,-10.0,0.0,0.0041990561950102055
71,"{wind, speed, turbine}",0.185860005779317,20.0,30.0,-10.0,0.0,0.0040889909016684186
72,"{air, pollution, quality}",0.174365309504924,20.0,30.0,-10.0,0.0,0.003836103206511221
73,"{litter, decomposition, quality}",0.173942497346393,20.0,30.0,-10.0,0.0,0.003826801178018868
74,"{rainfall, monsoon, rain}",0.169807756899858,20.0,30.0,-10.0,0.0,0.003735835313707443
75,"{cloud, feedback, radiative}",0.16441585532655,20.0,30.0,-10.0,0.0,0.0036172114258865946
76,"{fuel, fossil, engine}",0.163874313859867,20.0,30.0,-10.0,0.0,0.0036052973074033948
77,"{gas, natural, hydrate}",0.159124460353695,20.0,30.0,-10.0,0.0,0.0035007987215481024
78,"{co2, mol, concentration}",0.155222842424415,20.0,30.0,-10.0,0.0,0.003414961641388129
79,"{ozone, stratospheric, tropospheric}",0.154020862568752,20.0,30.0,-10.0,0.0,0.003388517626855866
80,"{root, fine, shoot}",0.151434935429034,20.0,30.0,-10.0,0.0,0.003331626245074466
81,"{lake, level, diatom}",0.151158550024456,20.0,30.0,-10.0,0.0,0.003325545660927625
82,"{waste, biochar, landfill}",0.149648722079868,20.0,30.0,-10.0,0.0,0.003292328871212062
83,"{heat, stress, thermal}",0.145640751463186,20.0,30.0,-10.0,0.0,0.003204151991430694
84,"{groundwater, recharge, aquifer}",0.14168027360905,20.0,30.0,-10.0,0.0,0.003117019970510336
85,"{snow, cover, depth}",0.139804453756435,20.0,30.0,-10.0,0.0,0.003075751219450363
86,"{flux, measurement, surface}",0.13714830963039,20.0,30.0,-10.0,0.0,0.0030173150372315057
87,"{drought, stress, index}",0.133697429547074,20.0,30.0,-10.0,0.0,0.002941394361321368
88,"{glacier, mass, balance}",0.126213610592593,20.0,30.0,-10.0,0.0,0.002776747494523456
89,"{rice, paddy, field}",0.116015982159894,20.0,30.0,-10.0,0.0,0.002552395785800214
90,"{flood, flooding, damage}",0.113833912562953,20.0,30.0,-10.0,0.0,0.0025043894237467596
91,"{crop, agricultural, irrigation}",0.11257836174082,20.0,30.0,-10.0,0.0,0.002476766827552611
92,"{soc, stock, soil}",0.105214560475789,20.0,30.0,-10.0,0.0,0.0023147603956247104
93,"{biomass, aboveground, bioenergy}",0.103397974171371,20.0,30.0,-10.0,0.0,0.0022747948051808986
94,"{coal, combustion, gasification}",0.0998760617864163,20.0,30.0,-10.0,0.0,0.0021973113915859785
95,"{urban, urbanization, rural}",0.0922910310668976,20.0,30.0,-10.0,0.0,0.002030437827416323
96,"{methane, oxidation, source}",0.0895073132995459,20.0,30.0,-10.0,0.0,0.001969194976509339
97,"{fire, burn, wildfire}",0.0878666237701271,20.0,30.0,-10.0,0.0,0.001933099182096087
98,"{n2o, denitrification, nitrous-oxide}",0.0463673084871797,20.0,30.0,-10.0,0.0,0.0010200984431478445
0,"{research, issue, social}",2.54135360097123,20.0,30.0,0.0,10.0,0.2978777967986808
1,"{policy, sector, tax}",0.309628752782594,20.0,30.0,0.0,10.0,0.03629228560289853
2,"{environmental, impact, economic}",0.276590458440716,20.0,30.0,0.0,10.0,0.032419792485536246
3,"{data, method, use}",0.235496873205636,20.0,30.0,0.0,10.0,0.027603120524693676
4,"{climate, future, global}",0.215201550940514,20.0,30.0,0.0,10.0,0.025224259952381606
5,"{community, microbial, diversity}",0.182769984636911,20.0,30.0,0.0,10.0,0.021422882799058438
6,"{technology, cc, development}",0.177260782119746,20.0,30.0,0.0,10.0,0.02077713672605872
7,"{management, conservation, resource}",0.174176812188094,20.0,30.0,0.0,10.0,0.020415657643304243
8,"{change, response, shift}",0.16510306035179,20.0,30.0,0.0,10.0,0.019352102691855038
9,"{process, solvent, membrane}",0.152656348595557,20.0,30.0,0.0,10.0,0.017893195488261647
10,"{risk, vulnerability, disaster}",0.142412769959379,20.0,30.0,0.0,10.0,0.016692522494817286
11,"{adaptation, vulnerability, strategy}",0.133618039865968,20.0,30.0,0.0,10.0,0.01566167231219684
12,"{area, region, distribution}",0.133128681909084,20.0,30.0,0.0,10.0,0.015604313560550944
13,"{cost, price, benefit}",0.117187693373975,20.0,30.0,0.0,10.0,0.013735834281706561
14,"{model, simulation, simulate}",0.116024328547605,20.0,30.0,0.0,10.0,0.013599473662224196
15,"{production, food, farm}",0.111329302032926,20.0,30.0,0.0,10.0,0.013049158997799109
16,"{energy, demand, sector}",0.110896988247732,20.0,30.0,0.0,10.0,0.012998486522386766
17,"{health, disease, human}",0.109504978242861,20.0,30.0,0.0,10.0,0.012835325884994853
18,"{scale, spatial, variability}",0.108606786536059,20.0,30.0,0.0,10.0,0.012730046805915588
19,"{year, period, annual}",0.106563437299233,20.0,30.0,0.0,10.0,0.012490541225691184
20,"{system, performance, design}",0.105569753545998,20.0,30.0,0.0,10.0,0.012374069308121285
21,"{scenario, future, project}",0.104959626999754,20.0,30.0,0.0,10.0,0.012302554997285478
22,"{emission, ghg, reduction}",0.104212123781515,20.0,30.0,0.0,10.0,0.012214938456374422
23,"{increase, concentration, effect}",0.0937217168691224,20.0,30.0,0.0,10.0,0.010985334163059659
24,"{power, electricity, generation}",0.0927224004136254,20.0,30.0,0.0,10.0,0.010868202023732667
25,"{city, mortality, local}",0.0829011605578521,20.0,30.0,0.0,10.0,0.009717032312854538
26,"{sea, level, rise}",0.0828154020361246,20.0,30.0,0.0,10.0,0.00970698036278386
27,"{record, glacial, last}",0.0791953738176194,20.0,30.0,0.0,10.0,0.009282668677206033
28,"{china, chinese, province}",0.0782594759745948,20.0,30.0,0.0,10.0,0.00917296997671734
29,"{extreme, event, weather}",0.0750399302522064,20.0,30.0,0.0,10.0,0.00879559974924834
30,"{cycle, life, lca}",0.072562631941808,20.0,30.0,0.0,10.0,0.008505230017766442
31,"{building, construction, design}",0.0723677622417135,20.0,30.0,0.0,10.0,0.008482388899983862
32,"{population, genetic, diversity}",0.0666526780600216,20.0,30.0,0.0,10.0,0.00781251097197307
33,"{storage, reservoir, injection}",0.0605331928653867,20.0,30.0,0.0,10.0,0.007095232287643841
34,"{land, cover, surface}",0.0595639419333786,20.0,30.0,0.0,10.0,0.006981624196246681
35,"{fuel, fossil, engine}",0.0583015365446287,20.0,30.0,0.0,10.0,0.006833654808703015
36,"{trend, station, significant}",0.0548652575438824,20.0,30.0,0.0,10.0,0.006430880784050683
37,"{adsorption, capacity, material}",0.0511394921472362,20.0,30.0,0.0,10.0,0.005994175404949722
38,"{water, resource, irrigation}",0.0493624122227451,20.0,30.0,0.0,10.0,0.005785879852359059
39,"{ecosystem, net, productivity}",0.0486691830727457,20.0,30.0,0.0,10.0,0.005704624897598129
40,"{urban, urbanization, rural}",0.044757880344974,20.0,30.0,0.0,10.0,0.005246172268764408
41,"{site, elevation, high}",0.0439763526423416,20.0,30.0,0.0,10.0,0.0051545676411721255
42,"{forest, tropical, stand}",0.0427982128243489,20.0,30.0,0.0,10.0,0.00501647521154315
43,"{specie, distribution, habitat}",0.0416297319727517,20.0,30.0,0.0,10.0,0.004879514931186178
